seed,query_idx,query,system,hit@5,latency_ms,retrieved_ids,gt_ids
1337,96,Re: 80-bit keyseach machine Organization: Advanced RISC Machines Ltd Lines:,Vanilla RAG,0,23.4327,ng_763|ng_2091|ng_16|ng_1439|ng_1131,ng_1774
1337,97,"Re: Would ""clipper"" make a good cover for other encryption",Vanilla RAG,0,23.0379,ng_900|ng_1808|ng_19|ng_329|ng_102,ng_59
1337,98,Mysterious MOSFET Organization: NASA Langley Research Center and Reptile Farm,Vanilla RAG,1,20.7295,ng_2057|ng_2103|ng_889|ng_2341|ng_1968,ng_2057
1337,99,EICO tube tester repairs? Reply-To: ...futserv.austin.ibm.com!rg Organization: I,Vanilla RAG,1,31.9976,ng_1431|ng_217|ng_2145|ng_1186|ng_1773,ng_1431
1337,100,What is the JWT expiry policy for JWT Authentication?,Vanilla RAG,1,25.4702,wf01_s5_chunk_0|wf01_s1_chunk_0|wf01_d1_chunk_0|wf01_d2_chunk_0|wf01_d3_chunk_0,wf01_s1_chunk_0
1337,101,How is JWT expiry implemented using PyJWT+Redis?,Vanilla RAG,1,22.1832,wf01_s1_chunk_0|wf01_s3_chunk_0|wf01_s4_chunk_0|wf01_d2_chunk_0|wf01_s5_chunk_0,wf01_s1_chunk_0
1337,102,Find the backend standard for session token lifetime.,Vanilla RAG,1,18.8834,wf01_d3_chunk_0|wf01_d2_chunk_0|wf01_s1_chunk_0|wf01_s5_chunk_0|wf01_s3_chunk_0,wf01_s1_chunk_0|wf01_s4_chunk_0
1337,103,Summarise the technical decision on session token lifetime during JWT Authentica,Vanilla RAG,0,21.8242,wf01_d3_chunk_0|wf01_d2_chunk_0|wf01_s5_chunk_0|wf01_d1_chunk_0|wf01_s1_chunk_0,wf01_s4_chunk_0
1337,104,What is the final JWT expiry rule deployed to production after the sprint overri,Vanilla RAG,1,23.5415,wf01_s5_chunk_0|wf01_s3_chunk_0|wf01_s1_chunk_0|wf01_d1_chunk_0|wf01_d2_chunk_0,wf01_s5_chunk_0
1337,105,"Was the temporary 60-minute expiry change kept, or did we revert to the original",Vanilla RAG,1,25.8358,wf01_d2_chunk_0|wf01_d3_chunk_0|wf01_d1_chunk_0|wf01_s5_chunk_0|wf01_s3_chunk_0,wf01_s3_chunk_0|wf01_s5_chunk_0
1337,106,Which document defines 15-minute expiry as the approved JWT expiry setting?,Vanilla RAG,1,23.2343,wf01_d1_chunk_0|wf01_s5_chunk_0|wf01_d2_chunk_0|wf01_s1_chunk_0|wf01_s3_chunk_0,wf01_s1_chunk_0
1337,107,Confirm the architecture decision that adopted 15-minute expiry for JWT Authenti,Vanilla RAG,1,22.4079,wf01_s5_chunk_0|wf01_d1_chunk_0|wf01_s1_chunk_0|wf01_d2_chunk_0|wf01_d3_chunk_0,wf01_s1_chunk_0
1337,108,What is the primary keys policy for Database Schema?,Vanilla RAG,1,20.1893,wf02_d1_chunk_0|wf02_d2_chunk_0|wf02_s5_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0,wf02_s1_chunk_0
1337,109,How is primary keys implemented using Alembic+PostgreSQL?,Vanilla RAG,1,21.4512,wf02_s1_chunk_0|wf02_d2_chunk_0|wf02_d1_chunk_0|wf02_s3_chunk_0|wf02_s4_chunk_0,wf02_s1_chunk_0
1337,110,Find the backend standard for row identifier scheme.,Vanilla RAG,1,20.4394,wf02_s4_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0|wf02_d2_chunk_0|ng_1395,wf02_s1_chunk_0|wf02_s4_chunk_0
1337,111,Summarise the technical decision on row identifier scheme during Database Schema,Vanilla RAG,1,24.4578,wf02_s4_chunk_0|wf02_d3_chunk_0|wf02_d1_chunk_0|wf02_s1_chunk_0|wf02_d2_chunk_0,wf02_s4_chunk_0
1337,112,What is the final primary keys rule deployed to production after the sprint over,Vanilla RAG,1,34.2965,wf02_s5_chunk_0|wf02_d1_chunk_0|wf02_d2_chunk_0|wf02_s1_chunk_0|wf02_s3_chunk_0,wf02_s5_chunk_0
1337,113,"Was the temporary auto-incrementing integer PKs change kept, or did we revert to",Vanilla RAG,1,27.1652,wf02_s3_chunk_0|wf02_s5_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0|ng_637,wf02_s3_chunk_0|wf02_s5_chunk_0
1337,114,Which document defines UUID primary keys as the approved primary keys setting?,Vanilla RAG,1,21.1778,wf02_s1_chunk_0|wf02_s5_chunk_0|wf02_d2_chunk_0|wf02_d1_chunk_0|wf02_d3_chunk_0,wf02_s1_chunk_0
1337,115,Confirm the architecture decision that adopted UUID primary keys for Database Sc,Vanilla RAG,1,21.8498,wf02_s5_chunk_0|wf02_s1_chunk_0|wf02_d3_chunk_0|wf02_d2_chunk_0|wf02_d1_chunk_0,wf02_s1_chunk_0
1337,116,What is the domain boundary policy for Microservice Context?,Vanilla RAG,1,20.2868,wf03_d1_chunk_0|wf03_s5_chunk_0|wf03_s1_chunk_0|wf03_d2_chunk_0|wf03_d3_chunk_0,wf03_s1_chunk_0
1337,117,How is domain boundary implemented using gRPC+Protobuf?,Vanilla RAG,1,20.4624,wf03_s1_chunk_0|wf14_s1_chunk_0|wf14_d2_chunk_0|wf14_d3_chunk_0|wf14_d1_chunk_0,wf03_s1_chunk_0
1337,118,Find the architecture standard for inter-service coupling.,Vanilla RAG,1,18.6693,wf03_d3_chunk_0|wf03_s1_chunk_0|wf03_s4_chunk_0|wf03_d2_chunk_0|wf19_s4_chunk_0,wf03_s1_chunk_0|wf03_s4_chunk_0
1337,119,Summarise the technical decision on inter-service coupling during Microservice C,Vanilla RAG,1,22.308,wf03_d3_chunk_0|wf03_d2_chunk_0|wf03_d1_chunk_0|wf03_s1_chunk_0|wf03_s4_chunk_0,wf03_s4_chunk_0
1337,120,What is the final domain boundary rule deployed to production after the sprint o,Vanilla RAG,1,21.9462,wf03_s5_chunk_0|wf03_d1_chunk_0|wf04_s3_chunk_0|wf15_s3_chunk_0|wf18_s3_chunk_0,wf03_s5_chunk_0
1337,121,"Was the temporary shared database schema change kept, or did we revert to the or",Vanilla RAG,1,25.154,wf03_s3_chunk_0|wf15_s4_chunk_0|wf03_d3_chunk_0|wf15_d3_chunk_0|wf15_s3_chunk_0,wf03_s3_chunk_0|wf03_s5_chunk_0
1337,122,Which document defines strict domain boundary as the approved domain boundary se,Vanilla RAG,1,20.7859,wf03_s5_chunk_0|wf03_s1_chunk_0|wf03_d1_chunk_0|wf16_d1_chunk_0|wf04_s5_chunk_0,wf03_s1_chunk_0
1337,123,Confirm the architecture decision that adopted strict domain boundary for Micros,Vanilla RAG,1,21.188,wf03_s5_chunk_0|wf03_d1_chunk_0|wf03_s1_chunk_0|wf03_d3_chunk_0|wf03_d2_chunk_0,wf03_s1_chunk_0
1337,124,What is the PR approvals policy for CI/CD Pipeline?,Vanilla RAG,1,20.2898,wf04_d2_chunk_0|wf04_s5_chunk_0|wf04_d1_chunk_0|wf04_s1_chunk_0|wf04_d3_chunk_0,wf04_s1_chunk_0
1337,125,How is PR approvals implemented using GitHub Actions?,Vanilla RAG,1,21.5789,wf04_s1_chunk_0|wf04_d2_chunk_0|wf04_s5_chunk_0|wf04_d1_chunk_0|ng_628,wf04_s1_chunk_0
1337,126,Find the devops standard for merge gate policy.,Vanilla RAG,1,21.6307,wf04_s4_chunk_0|wf04_d3_chunk_0|wf04_s1_chunk_0|wf04_s5_chunk_0|wf19_s5_chunk_0,wf04_s1_chunk_0|wf04_s4_chunk_0
1337,127,Summarise the technical decision on merge gate policy during CI/CD Pipeline desi,Vanilla RAG,1,22.5219,wf04_d3_chunk_0|wf04_s4_chunk_0|wf04_s1_chunk_0|wf04_s5_chunk_0|wf04_d2_chunk_0,wf04_s4_chunk_0
1337,128,What is the final PR approvals rule deployed to production after the sprint over,Vanilla RAG,1,21.9031,wf04_s5_chunk_0|wf04_s3_chunk_0|wf04_d1_chunk_0|wf05_s3_chunk_0|wf04_d2_chunk_0,wf04_s5_chunk_0
1337,129,"Was the temporary admin bypass override change kept, or did we revert to the ori",Vanilla RAG,1,24.2817,wf04_s3_chunk_0|wf19_s5_chunk_0|wf15_s5_chunk_0|wf16_s3_chunk_0|wf01_s5_chunk_0,wf04_s3_chunk_0|wf04_s5_chunk_0
1337,130,Which document defines require 2 PR approvals as the approved PR approvals setti,Vanilla RAG,1,21.9698,wf04_d2_chunk_0|wf04_d1_chunk_0|wf04_s5_chunk_0|wf04_s1_chunk_0|wf16_d1_chunk_0,wf04_s1_chunk_0
1337,131,Confirm the architecture decision that adopted require 2 PR approvals for CI/CD ,Vanilla RAG,1,22.2976,wf04_s1_chunk_0|wf04_d2_chunk_0|wf04_s5_chunk_0|wf04_d1_chunk_0|wf04_d3_chunk_0,wf04_s1_chunk_0
1337,132,What is the trace sampling policy for Observability Stack?,Vanilla RAG,1,20.0045,wf05_d2_chunk_0|wf05_s5_chunk_0|wf05_d1_chunk_0|wf05_s1_chunk_0|wf05_d3_chunk_0,wf05_s1_chunk_0
1337,133,How is trace sampling implemented using OpenTelemetry?,Vanilla RAG,1,21.7802,wf05_s1_chunk_0|wf05_d2_chunk_0|wf05_s3_chunk_0|wf05_d3_chunk_0|wf05_d1_chunk_0,wf05_s1_chunk_0
1337,134,Find the devops standard for telemetry capture rate.,Vanilla RAG,1,20.7407,wf05_s4_chunk_0|ng_2127|wf05_s1_chunk_0|wf05_d2_chunk_0|wf05_d1_chunk_0,wf05_s1_chunk_0|wf05_s4_chunk_0
1337,135,Summarise the technical decision on telemetry capture rate during Observability ,Vanilla RAG,1,23.2811,wf05_s1_chunk_0|wf05_s4_chunk_0|wf05_d1_chunk_0|wf05_d3_chunk_0|wf05_s3_chunk_0,wf05_s4_chunk_0
1337,136,What is the final trace sampling rule deployed to production after the sprint ov,Vanilla RAG,1,21.2639,wf05_s3_chunk_0|wf05_s5_chunk_0|wf05_d2_chunk_0|wf05_d1_chunk_0|wf05_d3_chunk_0,wf05_s5_chunk_0
1337,137,"Was the temporary 100% full trace sampling change kept, or did we revert to the ",Vanilla RAG,1,25.9056,wf05_d2_chunk_0|wf05_s3_chunk_0|wf05_d1_chunk_0|wf05_s1_chunk_0|wf05_s5_chunk_0,wf05_s3_chunk_0|wf05_s5_chunk_0
1337,138,Which document defines 10% trace sampling as the approved trace sampling setting,Vanilla RAG,1,23.3367,wf05_d2_chunk_0|wf05_d1_chunk_0|wf05_s5_chunk_0|wf05_s1_chunk_0|wf05_d3_chunk_0,wf05_s1_chunk_0
1337,139,Confirm the architecture decision that adopted 10% trace sampling for Observabil,Vanilla RAG,1,22.1578,wf05_s1_chunk_0|wf05_d2_chunk_0|wf05_s5_chunk_0|wf05_d1_chunk_0|wf05_d3_chunk_0,wf05_s1_chunk_0
1337,140,What is the rate limit policy for API Gateway Rate Limiting?,Vanilla RAG,0,20.0835,wf06_d2_chunk_0|wf06_s5_chunk_0|wf06_d1_chunk_0|wf06_d3_chunk_0|wf06_s4_chunk_0,wf06_s1_chunk_0
1337,141,How is rate limit implemented using nginx+Lua?,Vanilla RAG,1,20.7834,wf06_s1_chunk_0|wf06_s3_chunk_0|wf06_s4_chunk_0|wf06_d2_chunk_0|wf06_d1_chunk_0,wf06_s1_chunk_0
1337,142,Find the backend standard for inbound request throttle.,Vanilla RAG,1,19.6537,wf06_s4_chunk_0|wf06_s5_chunk_0|wf06_d3_chunk_0|wf06_s1_chunk_0|wf06_d1_chunk_0,wf06_s1_chunk_0|wf06_s4_chunk_0
1337,143,Summarise the technical decision on inbound request throttle during API Gateway ,Vanilla RAG,1,22.4855,wf06_s4_chunk_0|wf06_d3_chunk_0|wf06_d1_chunk_0|wf06_s5_chunk_0|wf06_d2_chunk_0,wf06_s4_chunk_0
1337,144,What is the final rate limit rule deployed to production after the sprint overri,Vanilla RAG,1,29.1607,wf06_s3_chunk_0|wf06_s5_chunk_0|wf06_d1_chunk_0|wf06_d2_chunk_0|wf06_s1_chunk_0,wf06_s5_chunk_0
1337,145,"Was the temporary unlimited bursting change kept, or did we revert to the origin",Vanilla RAG,1,26.5684,wf06_s3_chunk_0|wf06_s5_chunk_0|wf06_d3_chunk_0|wf06_d1_chunk_0|wf06_s4_chunk_0,wf06_s3_chunk_0|wf06_s5_chunk_0
1337,146,Which document defines 100 RPM rate limit as the approved rate limit setting?,Vanilla RAG,1,20.8768,wf06_d2_chunk_0|wf06_d1_chunk_0|wf06_s1_chunk_0|wf06_d3_chunk_0|wf06_s5_chunk_0,wf06_s1_chunk_0
1337,147,Confirm the architecture decision that adopted 100 RPM rate limit for API Gatewa,Vanilla RAG,1,21.5904,wf06_d3_chunk_0|wf06_s5_chunk_0|wf06_d2_chunk_0|wf06_d1_chunk_0|wf06_s1_chunk_0,wf06_s1_chunk_0
1337,148,What is the cache TTL policy for Distributed Caching?,Vanilla RAG,1,21.4814,wf07_d2_chunk_0|wf07_s5_chunk_0|wf07_d1_chunk_0|wf07_d3_chunk_0|wf07_s1_chunk_0,wf07_s1_chunk_0
1337,149,How is cache TTL implemented using redis-py?,Vanilla RAG,1,20.5091,wf07_s1_chunk_0|wf07_d2_chunk_0|wf07_d3_chunk_0|wf07_s3_chunk_0|wf07_s5_chunk_0,wf07_s1_chunk_0
1337,0,Re: Police radar....Just how does it work?? Organization: your service,MemGPT (approx),1,26.0244,ng_1557|ng_96|ng_2273|ng_359|ng_2257,ng_359
1337,1,HP 2623A graphics terminal emulators Summary: Need application to emulate,MemGPT (approx),1,23.6828,ng_2041|ng_226|ng_724|ng_1636|ng_842,ng_2041
1337,2,Re: text of White House announcement and Q&As on clipper,MemGPT (approx),0,22.5978,ng_1331|ng_277|ng_1449|ng_1347|ng_820,ng_1246
1337,3,Subject: Re: wrong RAM in Duo? Organization: U. C. Berkeley,MemGPT (approx),1,23.5933,ng_108|ng_2051|ng_958|ng_562|ng_2351,ng_2051
1337,4,[jb@sgihbtn.sierra.com: Re: Xlib for MS/WINDOWS not an XSERVER!!!] Organization:,MemGPT (approx),1,31.1119,ng_1283|ng_1832|ng_242|ng_423|ng_1870,ng_1832
1337,5,Subject: Re: Secret algorithm [Re: Clipper Chip and crypto key-escrow],MemGPT (approx),0,24.7168,ng_122|ng_509|ng_21|ng_1382|ng_1021,ng_1981
1337,6,"8*24 card questions Organization: Howtek, Inc. Reply-To: rick@howtek.MV.COM (Ric",MemGPT (approx),1,27.2977,ng_2069|ng_1138|ng_734|ng_1514|ng_673,ng_734
1337,7,Subject: Re: Membrane keypad with custom legend. Organization: The University,MemGPT (approx),1,23.1829,ng_95|ng_428|ng_1280|ng_1021|ng_2253,ng_95
1337,8,"Re: electronic parts in NYC? Organization: PANIX Public Access Unix,",MemGPT (approx),1,21.3107,ng_1415|ng_2303|ng_2050|ng_2279|ng_1829,ng_1415
1337,9,"Powerbook with a math coprocessor? Keywords: powerbook, math coprocessor, pb160",MemGPT (approx),1,25.4351,ng_1819|ng_2151|ng_892|ng_1398|ng_588,ng_1819
1337,10,Subject: Re: Is a 2 headed Sun 3/60 possible (cgfour0/bwtwo0),MemGPT (approx),1,27.4153,ng_1830|ng_1862|ng_1765|ng_42|ng_2018,ng_1862
1337,11,"Upgrading PB170 Memory Organization: High Altitude Observatory, Boulder CO 80303",MemGPT (approx),1,21.9791,ng_892|ng_2051|ng_1819|ng_108|ng_1836,ng_892
1337,12,"Re: EEG Kit? Nntp-Posting-Host: cec1 Organization: Washington University, St. Lo",MemGPT (approx),1,24.88,ng_1829|ng_1130|ng_84|ng_1969|ng_255,ng_84
1337,13,Re: How to detect use of an illegal cipher? Organization:,MemGPT (approx),1,20.0289,ng_950|ng_1073|ng_304|ng_1660|ng_742,ng_950
1337,14,waiting for a specific event/callback Keywords: event handling Reply-To: Huub.Ba,MemGPT (approx),1,25.8202,ng_2035|ng_858|ng_446|wf05_s4_chunk_0|wf17_s4_chunk_0,ng_2035
1337,15,Mattern)) Subject: Re: PGP 2.2: general comments Nntp-Posting-Host: bloch.inform,MemGPT (approx),0,31.8391,ng_1969|ng_1379|ng_676|ng_235|ng_255,ng_63
1337,16,Subject: 10th International Obfuscated C Code Contest Opening (1 of,MemGPT (approx),1,22.6231,ng_14|ng_1157|ng_187|ng_447|ng_1577,ng_1157
1337,17,"Re: Desktop rebuild and Datadesk keyboard? Organization: University of Illinois,",MemGPT (approx),1,21.5059,ng_842|ng_1461|ng_1193|ng_1847|ng_2144,ng_1461
1337,18,Re: TV RECEPTION: HEELLLPPP!!! Nntp-Posting-Host: aisun3.ai.uga.edu Organization,MemGPT (approx),0,29.6232,ng_1379|ng_1969|ng_676|ng_1942|ng_2078,ng_1301
1337,19,crypto is for hard-core hackers & spooks only From: a_rubin@dsg4.dse.beckman.com,MemGPT (approx),0,26.7068,ng_1073|ng_509|ng_302|ng_1296|ng_1660,ng_1716
1337,20,Re: An Open Letter to Mr. Clinton Organization: Chinet -,MemGPT (approx),0,23.3165,ng_1331|ng_1449|ng_2315|ng_470|ng_258,ng_1784
1337,21,Clipper proposal - key length? Organization: Promis Systems Corp. Lines:,MemGPT (approx),1,25.7788,ng_1331|ng_815|ng_40|ng_2067|ng_209,ng_815
1337,22,The Old Key Registration Idea... Organization: Express Access Online Communicati,MemGPT (approx),1,22.0365,ng_1379|ng_302|ng_1294|ng_878|ng_1172,ng_1294
1337,23,Mac 800 numbers Organization: Case School of Engineering Lines: 90,MemGPT (approx),1,20.6398,ng_588|ng_1252|ng_1346|ng_2139|ng_2094,ng_1252
1337,24,"Re: Once tapped, your code is no good any more.",MemGPT (approx),0,19.946,ng_691|ng_1507|ng_2254|ng_1137|ng_1700,ng_1479
1337,25,"Racet Optical Organization: Computer Science Department, Boston University, Bost",MemGPT (approx),0,21.2473,ng_1803|ng_2251|ng_1052|ng_151|ng_1862,ng_1656
1337,26,level brightness Xmas light set (for Easter? Keywords: xmas Organization:,MemGPT (approx),1,21.9698,ng_382|ng_2251|ng_1850|ng_1421|ng_1529,ng_382
1337,27,Re: Sampling CD audio (was Re: What to put in,MemGPT (approx),1,20.2122,ng_1965|ng_159|ng_788|ng_534|ng_602,ng_1965
1337,28,Re: books/info on audio DSP ?? In-Reply-To: scst83@csc.liv.ac.uk's message of,MemGPT (approx),1,28.6093,ng_834|ng_1763|ng_929|ng_1753|ng_1860,ng_1763
1337,29,Re: How large are commercial keys? Reply-To: bontchev@fbihh.informatik.uni-hambu,MemGPT (approx),1,28.0313,ng_1497|ng_2031|ng_2091|ng_938|ng_1420,ng_1497
1337,30,"Macintosh Awareness Group In Canada Subject: Re: Internal SCSI installation,",MemGPT (approx),1,20.3119,ng_588|ng_309|ng_1652|ng_145|ng_1537,ng_309
1337,31,Subject: RE: need shading program example in X Organization: The,MemGPT (approx),1,20.7732,ng_1637|ng_336|ng_2251|ng_459|ng_151,ng_2251
1337,32,Re: Los Angeles Freeway traffic reports Nntp-Posting-Host: hpfcmgw.fc.hp.com Org,MemGPT (approx),1,27.8229,ng_2079|ng_676|ng_1969|ng_551|ng_1005,ng_551
1337,33,"Duo Dock problems Organization: Computer Science, Liverpool University Lines: 23",MemGPT (approx),1,20.4238,ng_2151|ng_1259|ng_1983|ng_1173|wf13_d3_chunk_0,ng_1173
1337,34,Re: Dmm Advice Needed Organization: The Inquiring Mind BBS 1,MemGPT (approx),0,21.7187,ng_1829|ng_1543|ng_1379|ng_101|wf03_d1_chunk_0,ng_1156
1337,35,Re: What do Nuclear Site's Cooling Towers do? Organization: Hewlett-Packard,MemGPT (approx),1,22.8474,ng_2032|ng_433|ng_1767|ng_1728|ng_12,ng_433
1337,36,"Re: Title for XTerm Organization: Dept. of Computer Science, TU",MemGPT (approx),0,21.8329,ng_1283|ng_474|ng_1012|ng_654|ng_1264,ng_169
1337,37,"Subject: Re: Once tapped, your code is no good any",MemGPT (approx),0,20.553,ng_1700|ng_2254|ng_691|ng_1385|ng_2131,ng_2066
1337,38,Subject: Re: Long distance IR detection Organization: Purdue University Engineer,MemGPT (approx),1,20.5056,ng_1125|ng_1271|ng_924|ng_2063|ng_2265,ng_1125
1337,39,Re: Fighting the Clipper Initiative Organization: Express Access Online Communic,MemGPT (approx),0,25.8945,ng_772|ng_726|ng_2212|ng_2061|ng_906,ng_2128
1337,40,"Subject: Re: Screw the people, crypto is for hard-core hackers",MemGPT (approx),0,33.3155,ng_302|ng_509|ng_1359|ng_1660|ng_335,ng_1756
1337,41,for VGA Monitors Lines: 51 Does anyone know who makes,MemGPT (approx),1,21.0156,ng_1083|ng_1106|ng_87|ng_1638|ng_1148,ng_1106
1337,42,"receiver system Summary: multi channel receiver system? Keywords: telemetry, rec",MemGPT (approx),1,22.961,ng_2175|ng_2092|ng_512|ng_1216|ng_1187,ng_2175
1337,43,Re: arcade style buttons and joysticks Reply-To: acm@Sun.COM (Andrew MacRae),MemGPT (approx),1,25.8064,ng_1926|ng_2230|ng_1639|ng_535|ng_1470,ng_1470
1337,44,constantly rebooting! From: stubbs@hawk.cs.ukans.edu (Jerry Stubbs) Organization,MemGPT (approx),0,28.6835,ng_676|ng_1252|ng_1829|ng_1473|ng_2323,ng_643
1337,45,Subject: Coil Organization: Worcester Polytechnic Institute Lines: 11 NNTP-Posti,MemGPT (approx),1,26.2749,ng_676|ng_433|ng_1947|ng_515|ng_1767,ng_1947
1337,46,Re: text of White House announcement and Q&As on clipper,MemGPT (approx),0,21.3423,ng_1449|ng_1331|ng_277|ng_1347|ng_820,ng_1553
1337,47,"Re: ATARI 2600 Processors Organization: Aiken Computation Lab, Harvard Universit",MemGPT (approx),1,21.5051,ng_765|ng_777|ng_1290|ng_286|ng_90,ng_777
1337,48,Subject: widget for displaying images Nntp-Posting-Host: marvin Organization: Th,MemGPT (approx),1,23.5967,ng_676|ng_1152|ng_1339|ng_1379|ng_1829,ng_1152
1337,49,to factory defaults From: Robert Grapes <R.Grapes@massey.ac.nz> Organization: Ma,MemGPT (approx),1,24.758,ng_1379|ng_744|ng_368|ng_384|ng_1387,ng_1387
1337,50,"programs From: EXTDSM@LURE.LATROBE.EDU.AU (MADDISON,David) Organization: La Trob",MemGPT (approx),0,31.8123,ng_1829|ng_1379|ng_423|ng_1476|ng_1827,ng_34
1337,51,Re: Police radar....Just how does it work?? Reply-To: dtmedin@catbyte.b30.ingr.c,MemGPT (approx),1,33.2336,ng_261|ng_1557|ng_2273|ng_359|ng_2245,ng_261
1337,52,Subject: Re: Radar detector DETECTORS? Organization: Kansas State University Lin,MemGPT (approx),1,21.0233,ng_2273|ng_2245|ng_359|ng_1557|ng_261,ng_2273
1337,53,"Re: Illusion Organization: SSC, Inc., Seattle, WA X-Newsreader: TIN [version",MemGPT (approx),0,24.7152,ng_1829|ng_384|ng_1888|ng_1435|ng_1144,ng_2253
1337,54,Anyone got 200+ Schadow switches with LED? X-Xxmessage-Id: <A7FC6A05A602655F@dia,MemGPT (approx),1,39.254,ng_1421|ng_1888|ng_428|ng_1252|ng_515,ng_1421
1337,55,Denning's Trust) From: kubo@zariski.harvard.edu (Tal Kubo) Distribution: inet Or,MemGPT (approx),0,28.565,ng_1379|ng_384|ng_405|ng_235|ng_690,ng_2332
1337,56,Re: X on Amiga 4000? Article-I.D.: fripp.1993Apr23.195024.24932 Reply-To: jh@cad,MemGPT (approx),1,32.3522,ng_777|ng_1290|ng_765|ng_1743|ng_370,ng_370
1337,57,xterm build problem in Solaris2.1 Reply-To: acker@se01.wg2.waii.com Organization,MemGPT (approx),1,32.1228,ng_1581|ng_1452|ng_1145|ng_1765|ng_1515,ng_1452
1337,58,Compiling help Organization: ITC/UVA Community Access UNIX/Internet Project Line,MemGPT (approx),0,23.6902,ng_1822|ng_447|ng_1036|ng_1368|ng_288,ng_735
1337,59,RE: need shading program example in X Reply-To: Andre_Beck@IRS.Inf.TU-Dresden.DE,MemGPT (approx),1,26.6046,ng_1637|ng_336|ng_151|ng_2251|ng_459,ng_151
1337,60,XtAddEventHandler Organization: The Internet Lines: 29 To: xpert@expo.lcs.mit.ed,MemGPT (approx),0,32.128,ng_1283|ng_1379|ng_1476|ng_556|ng_73,ng_1777
1337,61,Re: X interactive performance In-reply-to: afielden@cbnewsb.cb.att.com's message,MemGPT (approx),1,30.9827,ng_73|ng_1379|wf17_s4_chunk_0|ng_1806|ng_191,ng_191
1337,62,Subject: Re: arcade style buttons and joysticks Organization: Antone's Italian,MemGPT (approx),1,23.9747,ng_535|ng_1926|ng_2230|ng_1639|ng_1290,ng_1926
1337,63,Fwd: PROGRESSIVES HAPPY HOUR Original-To: bb-general@CS.CMU.EDU Organization: Sc,MemGPT (approx),1,27.9829,ng_1379|ng_676|ng_1476|ng_408|ng_1829,ng_408
1337,64,Re: What is Zero dB???? Nntp-Posting-Host: bcarhdd Organization: Bell-Northern R,MemGPT (approx),1,26.8115,ng_676|ng_279|ng_1379|ng_141|ng_530,ng_279
1337,65,"Re: PEM and MIME Organization: Personal Usenet site, Tujunga, CA",MemGPT (approx),1,22.5415,ng_1379|ng_1036|ng_2172|ng_1829|ng_1476,ng_2172
1337,66,Re: IBM-PC XT switch settings Organization: Netcom Online Communications Service,MemGPT (approx),1,20.9773,ng_1283|ng_73|ng_623|ng_1683|ng_619,ng_623
1337,67,"Circuit Cellar Ink address? Organization: University of Washington, Seattle Line",MemGPT (approx),1,20.3071,ng_384|ng_1829|ng_1415|ng_2303|ng_594,ng_384
1337,68,"Re: Motif vs. [Athena, etc.] Organization: CSIRO Division of Radiophysics/Austra",MemGPT (approx),1,23.3402,ng_859|ng_5|ng_2013|ng_158|ng_1968,ng_859
1337,69,"Re: IIsi clock upgrade Organization: Idaho State University, Pocatello Lines:",MemGPT (approx),1,22.0999,ng_2106|ng_1058|ng_505|ng_1869|ng_270,ng_270
1337,70,"Subject: Re: Screw the people, crypto is for hard-core hackers",MemGPT (approx),0,21.7743,ng_302|ng_1359|ng_1660|ng_335|ng_1296,ng_1169
1337,71,"Subject: Re: Motif vs. [Athena, etc.] Organization: Bond University, AUSTRALIA",MemGPT (approx),1,21.592,ng_2013|ng_859|ng_5|ng_158|ng_1968,ng_2013
1337,72,Re: MacX 1.2 color problem Reply-To: dshaker@qualix.com Organization: QUALiX Gro,MemGPT (approx),1,26.2992,ng_830|ng_20|ng_745|ng_222|ng_1486,ng_830
1337,73,Re: Converting contents of X-window to color postscript Organization: Dept.,MemGPT (approx),1,21.3067,ng_51|ng_585|ng_1191|ng_192|ng_2251,ng_585
1337,74,Re: Motorola XC68882RC33 and RC50 Organization: U of Toronto Zoology,MemGPT (approx),1,23.782,ng_986|ng_951|ng_1140|ng_2112|ng_2257,ng_986
1337,75,"WANTED: X & security posting Organization: TRW Systems Division, Fairfax",MemGPT (approx),1,20.846,ng_1283|ng_1648|ng_1143|ng_1795|ng_976,ng_1648
1337,76,frontplate for SyQuest in IIvi/IIvx/C650? Nntp-Posting-Host: lk-hp-7.hut.fi Repl,MemGPT (approx),1,35.9071,ng_1744|ng_423|ng_651|ng_255|ng_235,ng_1744
1337,77,how to put RPC in HP X/motif environment? Organization: Columbia,MemGPT (approx),1,22.0012,ng_62|ng_1283|ng_425|ng_1962|ng_2255,ng_62
1337,78,"Bob ""Putz"" Cain (was: Pgp and other BS) Nntp-Posting-Host: next7.cs.umr.edu",MemGPT (approx),0,29.2129,ng_235|ng_676|ng_255|ng_423|ng_1969,ng_803
1337,79,Subject: Re: Centris 610 Video Problem - I'm having it,MemGPT (approx),1,27.0704,ng_1062|ng_1027|ng_178|ng_416|ng_203,ng_1027
1337,80,"Subject: Re: Mix GL with X (Xlib,Xt,mwm) Organization: Surf City",MemGPT (approx),1,35.0835,ng_1283|ng_1563|ng_1200|ng_2181|ng_2187,ng_1563
