dataset,query_idx,query,system,recall@1,recall@3,recall@5,mrr,latency_ms,retrieved,relevant
CodeSearchNet,547,"Get a metastore table object

        >>> hh = HiveMetastoreHook()
        >>> t = hh.get_table(db='airflow', table_name",hybrid,1.0,1.0,1.0,1.0,45.7775,547|552|549|546|664,547
CodeSearchNet,548,Get a metastore table object,hybrid,1.0,1.0,1.0,1.0,45.7775,548|547|549|546|63,548
CodeSearchNet,549,"Returns a list of all partitions in a table. Works only
        for tables with less than 32767 (java short max val).
  ",hybrid,1.0,1.0,1.0,1.0,45.7775,549|545|551|546|663,549
CodeSearchNet,550,"Helper method to get max partition of partitions with partition_key
        from part specs. key:value pair in filter_ma",hybrid,1.0,1.0,1.0,1.0,45.7775,550|551|63|662|545,550
CodeSearchNet,551,"Returns the maximum value for all partitions with given field in a table.
        If only one partition key exist in the",hybrid,1.0,1.0,1.0,1.0,45.7775,551|63|550|546|663,551
CodeSearchNet,552,"Check if table exists

        >>> hh = HiveMetastoreHook()
        >>> hh.table_exists(db='airflow', table_name='static",hybrid,1.0,1.0,1.0,1.0,45.7775,552|547|546|549|545,552
CodeSearchNet,553,Returns a Hive connection object.,hybrid,0.0,0.0,1.0,0.25,45.7775,540|63|542|553|556,553
CodeSearchNet,554,"Get results of the provided hql in target schema.

        :param hql: hql to be executed.
        :type hql: str or lis",hybrid,1.0,1.0,1.0,1.0,45.7775,554|556|555|541|557,554
CodeSearchNet,555,"Execute hql in target schema and write results to a csv file.

        :param hql: hql to be executed.
        :type hql",hybrid,1.0,1.0,1.0,1.0,45.7775,555|554|556|543|541,555
CodeSearchNet,556,"Get a set of records from a Hive query.

        :param hql: hql to be executed.
        :type hql: str or list
        ",hybrid,1.0,1.0,1.0,1.0,45.7775,556|557|554|541|555,556
CodeSearchNet,557,"Get a pandas dataframe from a Hive query

        :param hql: hql to be executed.
        :type hql: str or list
       ",hybrid,1.0,1.0,1.0,1.0,45.7775,557|556|554|542|541,557
CodeSearchNet,558,"Retrieves connection to Cloud Vision.

        :return: Google Cloud Vision client object.
        :rtype: google.cloud.",hybrid,1.0,1.0,1.0,1.0,45.7775,558|77|742|239|743,558
CodeSearchNet,559,"For the documentation see:
        :class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionProductSetCreateOpe",hybrid,0.0,1.0,1.0,0.3333333333333333,45.7775,564|560|559|568|571,559
CodeSearchNet,560,"For the documentation see:
        :class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionProductSetGetOperat",hybrid,1.0,1.0,1.0,1.0,45.7775,560|564|561|571|570,560
CodeSearchNet,561,"For the documentation see:
        :class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionProductSetUpdateOpe",hybrid,1.0,1.0,1.0,1.0,45.7775,561|564|560|565|571,561
CodeSearchNet,562,"For the documentation see:
        :class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionProductSetDeleteOpe",hybrid,0.0,1.0,1.0,0.5,45.7775,566|562|568|564|571,562
CodeSearchNet,563,"For the documentation see:
        :class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionProductCreateOperat",hybrid,1.0,1.0,1.0,1.0,45.7775,563|564|560|570|566,563
CodeSearchNet,564,"For the documentation see:
        :class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionProductGetOperator`",hybrid,1.0,1.0,1.0,1.0,45.7775,564|560|570|571|566,564
CodeSearchNet,565,"For the documentation see:
        :class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionProductUpdateOperat",hybrid,1.0,1.0,1.0,1.0,45.7775,565|564|561|560|566,565
CodeSearchNet,566,"For the documentation see:
        :class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionProductDeleteOperat",hybrid,1.0,1.0,1.0,1.0,45.7775,566|562|568|564|571,566
CodeSearchNet,567,"For the documentation see:
        :py:class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionReferenceImageCr",hybrid,0.0,1.0,1.0,0.5,45.7775,568|567|570|571|569,567
CodeSearchNet,568,"For the documentation see:
        :py:class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionReferenceImageCr",hybrid,1.0,1.0,1.0,1.0,45.7775,568|567|570|571|569,568
CodeSearchNet,569,"For the documentation see:
        :py:class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionAddProductToProd",hybrid,0.0,0.0,1.0,0.25,45.7775,571|570|564|569|567,569
CodeSearchNet,570,"For the documentation see:
        :py:class:`~airflow.contrib.operators.gcp_vision_image_annotator_operator.CloudVision",hybrid,1.0,1.0,1.0,1.0,45.7775,570|571|568|567|564,570
CodeSearchNet,571,"For the documentation see:
        :py:class:`~airflow.contrib.operators.gcp_vision_operator.CloudVisionDetectImageSafeS",hybrid,1.0,1.0,1.0,1.0,45.7775,571|570|568|567|564,571
CodeSearchNet,572,Get Dingding endpoint for sending message.,hybrid,1.0,1.0,1.0,1.0,45.7775,572|574|237|573|689,572
CodeSearchNet,573,"Build different type of Dingding message
        As most commonly used type, text message just need post message content",hybrid,1.0,1.0,1.0,1.0,45.7775,573|574|1863|616|307,573
CodeSearchNet,574,Send Dingding message,hybrid,1.0,1.0,1.0,1.0,45.7775,574|572|616|573|171,574
CodeSearchNet,575,"Endpoint for streaming log.
        :param ti: task instance object
        :param try_number: try_number of the task in",hybrid,1.0,1.0,1.0,1.0,45.7775,575|405|437|364|404,575
CodeSearchNet,576,"Returns the logs matching log_id in Elasticsearch and next offset.
        Returns '' if no log is found or there was an",hybrid,1.0,1.0,1.0,1.0,45.7775,576|575|700|366|405,576
CodeSearchNet,577,Helper method that binds parameters to a SQL query.,hybrid,1.0,1.0,1.0,1.0,45.7775,577|578|830|829|828,577
CodeSearchNet,578,Helper method that escapes parameters to a SQL query.,hybrid,1.0,1.0,1.0,1.0,45.7775,578|577|828|827|829,578
CodeSearchNet,579,"Helper method that casts a BigQuery row to the appropriate data types.
    This is useful because BigQuery returns all f",hybrid,1.0,1.0,1.0,1.0,45.7775,579|772|603|588|583,579
CodeSearchNet,580,"function to check expected type and raise
    error if type is not correct",hybrid,1.0,1.0,1.0,1.0,45.7775,580|1255|1256|1488|1248,580
CodeSearchNet,581,Returns a BigQuery PEP 249 connection object.,hybrid,1.0,1.0,1.0,1.0,45.7775,581|583|582|395|770,581
CodeSearchNet,582,Returns a BigQuery service object.,hybrid,1.0,1.0,1.0,1.0,45.7775,582|581|594|592|601,582
CodeSearchNet,583,"Returns a Pandas DataFrame for the results produced by a BigQuery
        query. The DbApiHook method must be overridden",hybrid,1.0,1.0,1.0,1.0,45.7775,583|827|588|604|828,583
CodeSearchNet,584,"Checks for the existence of a table in Google BigQuery.

        :param project_id: The Google cloud project in which to",hybrid,1.0,1.0,1.0,1.0,45.7775,584|597|594|585|586,584
CodeSearchNet,585,"Creates a new, empty table in the dataset.
        To create a view, which is defined by a SQL query, parse a dictionary",hybrid,1.0,1.0,1.0,1.0,45.7775,585|586|594|588|591,585
CodeSearchNet,586,"Creates a new external table in the dataset with the data in Google
        Cloud Storage. See here:

        https://cl",hybrid,1.0,1.0,1.0,1.0,45.7775,586|591|585|589|590,586
CodeSearchNet,587,"Patch information in an existing table.
        It only updates fileds that are provided in the request object.

       ",hybrid,1.0,1.0,1.0,1.0,45.7775,587|586|588|591|585,587
CodeSearchNet,588,"Executes a BigQuery SQL query. Optionally persists results in a BigQuery
        table. See here:

        https://cloud",hybrid,1.0,1.0,1.0,1.0,45.7775,588|591|589|590|592,588
CodeSearchNet,589,"Executes a BigQuery extract command to copy data from BigQuery to
        Google Cloud Storage. See here:

        https",hybrid,1.0,1.0,1.0,1.0,45.7775,589|591|590|586|588,589
CodeSearchNet,590,"Executes a BigQuery copy command to copy data from one BigQuery table
        to another. See here:

        https://clo",hybrid,1.0,1.0,1.0,1.0,45.7775,590|589|591|588|586,590
CodeSearchNet,591,"Executes a BigQuery load command to load data from Google Cloud Storage
        to BigQuery. See here:

        https://",hybrid,1.0,1.0,1.0,1.0,45.7775,591|586|588|589|590,591
CodeSearchNet,592,"Executes a BigQuery SQL query. See here:

        https://cloud.google.com/bigquery/docs/reference/v2/jobs

        For ",hybrid,0.0,1.0,1.0,0.5,45.7775,588|592|589|591|590,592
CodeSearchNet,593,Cancel all started queries that have not yet completed,hybrid,1.0,1.0,1.0,1.0,45.7775,593|845|712|416|218,593
CodeSearchNet,594,"Get the schema for a given datset.table.
        see https://cloud.google.com/bigquery/docs/reference/v2/tables#resource",hybrid,1.0,1.0,1.0,1.0,45.7775,594|595|585|586|597,594
CodeSearchNet,595,"Get the data of a given dataset.table and optionally with selected columns.
        see https://cloud.google.com/bigquer",hybrid,1.0,1.0,1.0,1.0,45.7775,595|594|603|585|591,595
CodeSearchNet,596,"Delete an existing table from the dataset;
        If the table does not exist, return an error unless ignore_if_missing",hybrid,1.0,1.0,1.0,1.0,45.7775,596|537|597|584|585,596
CodeSearchNet,597,"creates a new, empty table in the dataset;
        If the table already exists, update the existing table.
        Since",hybrid,1.0,1.0,1.0,1.0,45.7775,597|594|586|585|590,597
CodeSearchNet,598,"Grant authorized view access of a dataset to a view table.
        If this view has already been granted access to the d",hybrid,1.0,1.0,1.0,1.0,45.7775,598|585|790|597|600,598
CodeSearchNet,599,"Create a new empty dataset:
        https://cloud.google.com/bigquery/docs/reference/rest/v2/datasets/insert

        :p",hybrid,1.0,1.0,1.0,1.0,45.7775,599|602|601|585|586,599
CodeSearchNet,600,"Delete a dataset of Big query in your project.
        :param project_id: The name of the project where we have the data",hybrid,1.0,1.0,1.0,1.0,45.7775,600|601|599|602|597,600
CodeSearchNet,601,"Method returns dataset_resource if dataset exist
        and raised 404 error if dataset does not exist

        :param ",hybrid,1.0,1.0,1.0,1.0,45.7775,601|602|599|594|584,601
CodeSearchNet,602,"Method returns full list of BigQuery datasets in the current project

        .. seealso::
            For more informat",hybrid,1.0,1.0,1.0,1.0,45.7775,602|601|599|590|594,602
CodeSearchNet,603,"Method to stream data into BigQuery one record at a time without needing
        to run a load job

        .. seealso::",hybrid,1.0,1.0,1.0,1.0,45.7775,603|591|586|585|595,603
CodeSearchNet,604,"Executes a BigQuery query, and returns the job ID.

        :param operation: The query to execute.
        :type operat",hybrid,1.0,1.0,1.0,1.0,45.7775,604|605|588|583|592,604
CodeSearchNet,605,"Execute a BigQuery query multiple times with different parameters.

        :param operation: The query to execute.
    ",hybrid,1.0,1.0,1.0,1.0,45.7775,605|604|588|583|830,605
CodeSearchNet,606,"Helper method for fetchone, which returns the next row from a buffer.
        If the buffer is empty, attempts to pagina",hybrid,1.0,1.0,1.0,1.0,45.7775,606|607|637|661|608,606
CodeSearchNet,607,"Fetch the next set of rows of a query result, returning a sequence of sequences
        (e.g. a list of tuples). An empt",hybrid,1.0,1.0,1.0,1.0,45.7775,607|608|606|825|828,607
CodeSearchNet,608,"Fetch all (remaining) rows of a query result, returning them as a sequence of
        sequences (e.g. a list of tuples).",hybrid,1.0,1.0,1.0,1.0,45.7775,608|607|829|136|828,608
CodeSearchNet,609,"Loads the manifest file and register the `url_for_asset_` template tag.
    :param app:
    :return:",hybrid,1.0,1.0,1.0,1.0,45.7775,609|256|371|404|494,609
CodeSearchNet,610,Queries Postgres and returns a cursor to the results.,hybrid,1.0,1.0,1.0,1.0,45.7775,610|767|418|393|828,610
CodeSearchNet,611,"Takes a cursor, and writes results to a local file.

        :return: A dictionary where keys are filenames to be used a",hybrid,1.0,1.0,1.0,1.0,45.7775,611|419|394|768|395,611
CodeSearchNet,612,"Takes a cursor, and writes the BigQuery schema for the results to a
        local file system.

        :return: A dicti",hybrid,0.0,1.0,1.0,0.3333333333333333,45.7775,395|770|612|394|591,612
CodeSearchNet,613,"Takes a value from Postgres, and converts it to a value that's safe for
        JSON/Google Cloud Storage/BigQuery. Date",hybrid,1.0,1.0,1.0,1.0,45.7775,613|772|421|436|435,613
CodeSearchNet,614,"Create all the intermediate directories in a remote host

    :param sftp_client: A Paramiko SFTP client.
    :param rem",hybrid,1.0,1.0,1.0,1.0,45.7775,614|413|657|111|491,614
CodeSearchNet,615,"Create queue using connection object

        :param queue_name: name of the queue.
        :type queue_name: str
      ",hybrid,1.0,1.0,1.0,1.0,45.7775,615|616|636|805|674,615
CodeSearchNet,616,"Send message to the queue

        :param queue_url: queue url
        :type queue_url: str
        :param message_body:",hybrid,1.0,1.0,1.0,1.0,45.7775,616|636|615|805|307,616
CodeSearchNet,617,Integrate plugins to the context,hybrid,1.0,1.0,1.0,1.0,45.7775,617|280|258|339|102,617
CodeSearchNet,618,"Run the task command.

        :param run_with: list of tokens to run the task command with e.g. ``['bash', '-c']``
    ",hybrid,1.0,1.0,1.0,1.0,45.7775,618|765|346|278|713,618
CodeSearchNet,619,A callback that should be called when this is done running.,hybrid,1.0,1.0,1.0,1.0,45.7775,619|322|359|321|473,619
CodeSearchNet,620,Parse options and process commands,hybrid,1.0,1.0,1.0,1.0,45.7775,620|225|1946|713|221,620
CodeSearchNet,621,"add serie - Series are list of data that will be plotted
        y {1, 2, 3, 4, 5} / x {1, 2, 3, 4, 5}

        **Attrib",hybrid,1.0,1.0,1.0,1.0,45.7775,621|626|986|985|628,621
CodeSearchNet,622,"Build HTML content only, no header or body tags. To be useful this
        will usually require the attribute `juqery_on",hybrid,1.0,1.0,1.0,1.0,45.7775,622|624|629|623|317,622
CodeSearchNet,623,"Build the HTML page
        Create the htmlheader with css / js
        Create html page
        Add Js code for nvd3",hybrid,1.0,1.0,1.0,1.0,45.7775,623|624|622|629|620,623
CodeSearchNet,624,generate HTML header content,hybrid,1.0,1.0,1.0,1.0,45.7775,624|623|625|622|460,624
CodeSearchNet,625,generate HTML div,hybrid,1.0,1.0,1.0,1.0,45.7775,625|624|623|46|27,625
CodeSearchNet,626,generate javascript code for the chart,hybrid,1.0,1.0,1.0,1.0,45.7775,626|623|629|624|622,626
CodeSearchNet,627,Create X-axis,hybrid,1.0,1.0,1.0,1.0,45.7775,627|628|991|1152|1490,627
CodeSearchNet,628,Create Y-axis,hybrid,1.0,1.0,1.0,1.0,45.7775,628|627|621|1516|986,628
CodeSearchNet,629,"Build HTML content only, no header or body tags. To be useful this
        will usually require the attribute `juqery_on",hybrid,0.0,1.0,1.0,0.3333333333333333,45.7775,622|624|629|623|317,629
CodeSearchNet,630,Returns a sqlite connection object,hybrid,1.0,1.0,1.0,1.0,45.7775,630|826|285|581|131,630
CodeSearchNet,631,Decorator to log user actions,hybrid,1.0,1.0,1.0,1.0,45.7775,631|633|422|948|1306,631
CodeSearchNet,632,Decorator to make a view compressed,hybrid,1.0,1.0,1.0,1.0,45.7775,632|633|1061|1306|948,632
CodeSearchNet,633,Decorator to check whether the user has read / write permission on the dag.,hybrid,1.0,1.0,1.0,1.0,45.7775,633|791|790|800|796,633
CodeSearchNet,634,"Returns the last dag run for a dag, None if there was none.
    Last dag run can be any type of run eg. scheduled or bac",hybrid,1.0,1.0,1.0,1.0,45.7775,634|735|721|785|720,634
CodeSearchNet,635,"Creates a dag run from this dag including the tasks associated with this dag.
        Returns the dag run.

        :par",hybrid,1.0,1.0,1.0,1.0,45.7775,635|309|735|736|785,635
CodeSearchNet,636,"Publish the message to SQS queue

        :param context: the context object
        :type context: dict
        :return",hybrid,1.0,1.0,1.0,1.0,45.7775,636|616|805|615|307,636
CodeSearchNet,637,"Generates the HTML for a paging component using a similar logic to the paging
    auto-generated by Flask managed views.",hybrid,1.0,1.0,1.0,1.0,45.7775,637|661|606|1526|379,637
CodeSearchNet,638,returns a json response from a json serializable python object,hybrid,1.0,1.0,1.0,1.0,45.7775,638|682|429|291|678,638
CodeSearchNet,639,"Opens the given file. If the path contains a folder with a .zip suffix, then
    the folder is treated as a zip archive,",hybrid,1.0,1.0,1.0,1.0,45.7775,639|173|1893|1895|1894,639
CodeSearchNet,640,Used by cache to get a unique key per URL,hybrid,1.0,1.0,1.0,1.0,37.7698,640|9|1157|391|26,640
CodeSearchNet,641,"Returns Gcp Video Intelligence Service client

        :rtype: google.cloud.videointelligence_v1.VideoIntelligenceServic",hybrid,1.0,1.0,1.0,1.0,37.7698,641|642|742|558|77,641
CodeSearchNet,642,"Performs video annotation.

        :param input_uri: Input video location. Currently, only Google Cloud Storage URIs ar",hybrid,1.0,1.0,1.0,1.0,37.7698,642|512|153|420|241,642
CodeSearchNet,643,Get Opsgenie api_key for creating alert,hybrid,1.0,1.0,1.0,1.0,37.7698,643|645|647|644|326,643
CodeSearchNet,644,"Overwrite HttpHook get_conn because this hook just needs base_url
        and headers, and does not need generic params
",hybrid,1.0,1.0,1.0,1.0,37.7698,644|122|123|317|318,644
CodeSearchNet,645,"Execute the Opsgenie Alert call

        :param payload: Opsgenie API Create Alert payload values
            See https:",hybrid,1.0,1.0,1.0,1.0,37.7698,645|647|643|326|648,645
CodeSearchNet,646,"Execute the bash command in a temporary directory
        which will be cleaned afterwards",hybrid,1.0,1.0,1.0,1.0,37.7698,646|79|618|1983|406,646
CodeSearchNet,647,"Construct the Opsgenie JSON payload. All relevant parameters are combined here
        to a valid Opsgenie JSON payload.",hybrid,1.0,1.0,1.0,1.0,37.7698,647|645|690|643|429,647
CodeSearchNet,648,Call the OpsgenieAlertHook to post message,hybrid,1.0,1.0,1.0,1.0,37.7698,648|484|839|326|645,648
CodeSearchNet,649,"check if aws conn exists already or create one and return it

        :return: boto3 session",hybrid,1.0,1.0,1.0,1.0,37.7698,649|838|430|122|522,649
CodeSearchNet,650,"Run Presto query on athena with provided config and return submitted query_execution_id

        :param query: Presto qu",hybrid,1.0,1.0,1.0,1.0,37.7698,650|415|652|653|651,650
CodeSearchNet,651,"Fetch the status of submitted athena query. Returns None or one of valid query states.

        :param query_execution_i",hybrid,1.0,1.0,1.0,1.0,37.7698,651|652|653|415|650,651
CodeSearchNet,652,"Fetch submitted athena query results. returns none if query is in intermediate state or
        failed/cancelled state e",hybrid,1.0,1.0,1.0,1.0,37.7698,652|651|653|415|650,652
CodeSearchNet,653,"Poll the status of submitted athena query until query state reaches final state.
        Returns one of the final states",hybrid,1.0,1.0,1.0,1.0,37.7698,653|651|415|652|416,653
CodeSearchNet,654,Returns an SFTP connection object,hybrid,1.0,1.0,1.0,1.0,37.7698,654|614|826|630|470,654
CodeSearchNet,655,"Returns a dictionary of {filename: {attributes}} for all files
        on the remote system (where the MLSD command is s",hybrid,0.0,1.0,1.0,0.5,37.7698,471|655|472|656|659,655
CodeSearchNet,656,"Returns a list of files on the remote system.
        :param path: full path to the remote directory to list
        :ty",hybrid,0.0,1.0,1.0,0.5,37.7698,472|656|471|655|659,656
CodeSearchNet,657,"Creates a directory on the remote system.
        :param path: full path to the remote directory to create
        :type",hybrid,1.0,1.0,1.0,1.0,37.7698,657|656|472|111|471,657
CodeSearchNet,658,"Transfers the remote file to a local location.
        If local_full_path is a string path, the file will be put
       ",hybrid,0.0,1.0,1.0,0.5,37.7698,659|658|473|474|413,658
CodeSearchNet,659,"Transfers a local file to the remote location.
        If local_full_path_or_buffer is a string path, the file will be r",hybrid,1.0,1.0,1.0,1.0,37.7698,659|473|658|474|413,659
CodeSearchNet,660,"Sleep for the time specified in the exception. If not specified, wait
        for 60 seconds.",hybrid,1.0,1.0,1.0,1.0,37.7698,660|1941|1958|234|782,660
CodeSearchNet,661,"Call Zendesk API and return results

        :param path: The Zendesk API to call
        :param query: Query parameters",hybrid,1.0,1.0,1.0,1.0,37.7698,661|660|588|606|591,661
CodeSearchNet,662,"Retrieves the partition values for a table.

        :param database_name: The name of the catalog database where the pa",hybrid,1.0,1.0,1.0,1.0,37.7698,662|803|663|551|63,662
CodeSearchNet,663,"Checks whether a partition exists

        :param database_name: Name of hive database (schema) @table belongs to
      ",hybrid,1.0,1.0,1.0,1.0,37.7698,663|545|546|551|65,663
CodeSearchNet,664,"Get the information of the table

        :param database_name: Name of hive database (schema) @table belongs to
       ",hybrid,1.0,1.0,1.0,1.0,37.7698,664|665|546|663|547,664
CodeSearchNet,665,"Get the physical location of the table

        :param database_name: Name of hive database (schema) @table belongs to
 ",hybrid,1.0,1.0,1.0,1.0,37.7698,665|664|546|63|543,665
CodeSearchNet,666,"Return status of a cluster

        :param cluster_identifier: unique identifier of a cluster
        :type cluster_iden",hybrid,0.0,1.0,1.0,0.5,37.7698,669|666|670|667|668,666
CodeSearchNet,667,"Delete a cluster and optionally create a snapshot

        :param cluster_identifier: unique identifier of a cluster
   ",hybrid,1.0,1.0,1.0,1.0,37.7698,667|670|669|668|666,667
CodeSearchNet,668,"Gets a list of snapshots for a cluster

        :param cluster_identifier: unique identifier of a cluster
        :type ",hybrid,1.0,1.0,1.0,1.0,37.7698,668|670|669|667|666,668
CodeSearchNet,669,"Restores a cluster from its snapshot

        :param cluster_identifier: unique identifier of a cluster
        :type cl",hybrid,1.0,1.0,1.0,1.0,37.7698,669|670|667|668|666,669
CodeSearchNet,670,"Creates a snapshot of a cluster

        :param snapshot_identifier: unique identifier for a snapshot of a cluster
     ",hybrid,1.0,1.0,1.0,1.0,37.7698,670|669|668|667|666,670
CodeSearchNet,671,"SlackAPIOperator calls will not fail even if the call is not unsuccessful.
        It should not prevent a DAG from comp",hybrid,1.0,1.0,1.0,1.0,37.7698,671|720|785|181|480,671
CodeSearchNet,672,"Args:
            volume (Volume):",hybrid,1.0,1.0,1.0,1.0,37.7698,672|1188|702|673|1545,672
CodeSearchNet,673,"Args:
            volume_mount (VolumeMount):",hybrid,1.0,1.0,1.0,1.0,37.7698,673|672|1188|702|955,673
CodeSearchNet,674,"Creates a job flow using the config from the EMR connection.
        Keys of the json extra hash may have the arguments ",hybrid,1.0,1.0,1.0,1.0,37.7698,674|319|166|965|1943,674
CodeSearchNet,675,"Will test the filepath result and test if its size is at least self.filesize

        :param result: a list of dicts ret",hybrid,1.0,1.0,1.0,1.0,37.7698,675|341|340|676|1254,675
CodeSearchNet,676,"Will filter if instructed to do so the result to remove matching criteria

        :param result: list of dicts returned",hybrid,1.0,1.0,1.0,1.0,37.7698,676|675|361|340|1391,676
CodeSearchNet,677,Executed by task_instance at runtime,hybrid,0.0,0.0,0.0,0.0,37.7698,52|724|727|257|311,677
CodeSearchNet,678,"Takes an iterable (pymongo Cursor or Array) containing dictionaries and
        returns a stringified version using pyth",hybrid,1.0,1.0,1.0,1.0,37.7698,678|444|443|1392|825,678
CodeSearchNet,679,Get pool by a given name.,hybrid,1.0,1.0,1.0,1.0,37.7698,679|681|680|356|296,679
CodeSearchNet,680,Create a pool with a given parameters.,hybrid,1.0,1.0,1.0,1.0,37.7698,680|296|679|681|356,680
CodeSearchNet,681,Delete pool by a given name.,hybrid,1.0,1.0,1.0,1.0,37.7698,681|679|297|680|302,681
CodeSearchNet,682,"Converts a python dictionary to the proto supplied

        :param py_dict: The dictionary to convert
        :type py_d",hybrid,1.0,1.0,1.0,1.0,37.7698,682|241|678|687|432,682
CodeSearchNet,683,"Given an operation, continuously fetches the status from Google Cloud until either
        completion or an error occurr",hybrid,1.0,1.0,1.0,1.0,37.7698,683|684|212|687|260,683
CodeSearchNet,684,"Fetches the operation from Google Cloud

        :param operation_name: Name of operation to fetch
        :type operati",hybrid,1.0,1.0,1.0,1.0,37.7698,684|151|88|85|683,684
CodeSearchNet,685,"Append labels to provided Cluster Protobuf

        Labels must fit the regex ``[a-z]([-a-z0-9]*[a-z0-9])?`` (current
  ",hybrid,1.0,1.0,1.0,1.0,37.7698,685|687|216|217|241,685
CodeSearchNet,686,"Deletes the cluster, including the Kubernetes endpoint and all
        worker nodes. Firewalls and routes that were conf",hybrid,1.0,1.0,1.0,1.0,37.7698,686|687|688|537|534,686
CodeSearchNet,687,"Creates a cluster, consisting of the specified number and type of Google Compute
        Engine instances.

        :par",hybrid,1.0,1.0,1.0,1.0,37.7698,687|688|686|242|240,687
CodeSearchNet,688,"Gets details of specified cluster

        :param name: The name of the cluster to retrieve
        :type name: str
    ",hybrid,1.0,1.0,1.0,1.0,37.7698,688|687|686|240|242,688
CodeSearchNet,689,"Given a Discord http_conn_id, return the default webhook endpoint or override if a
        webhook_endpoint is manually ",hybrid,1.0,1.0,1.0,1.0,37.7698,689|691|327|329|484,689
CodeSearchNet,690,"Construct the Discord JSON payload. All relevant parameters are combined here
        to a valid Discord JSON payload.

",hybrid,1.0,1.0,1.0,1.0,37.7698,690|328|691|647|1767,690
CodeSearchNet,691,Execute the Discord webhook call,hybrid,1.0,1.0,1.0,1.0,37.7698,691|689|484|329|839,691
CodeSearchNet,692,"Encrypts a plaintext message using Google Cloud KMS.

        :param key_name: The Resource Name for the key (or key ver",hybrid,1.0,1.0,1.0,1.0,37.7698,692|389|388|241|156,692
CodeSearchNet,693,"Remote Popen

        :param cmd: command to remotely execute
        :param kwargs: extra arguments to Popen (see subpr",hybrid,1.0,1.0,1.0,1.0,37.7698,693|848|221|618|760,693
CodeSearchNet,694,"Imports table from remote location to target dir. Arguments are
        copies of direct sqoop command line arguments

 ",hybrid,1.0,1.0,1.0,1.0,37.7698,694|695|696|776|543,694
CodeSearchNet,695,"Imports a specific query from the rdbms to hdfs

        :param query: Free format query to run
        :param target_di",hybrid,1.0,1.0,1.0,1.0,37.7698,695|694|696|776|543,695
CodeSearchNet,696,"Exports Hive table to remote location. Arguments are copies of direct
        sqoop command line Arguments

        :par",hybrid,1.0,1.0,1.0,1.0,37.7698,696|694|543|776|695,696
CodeSearchNet,697,"Retrieves connection to Cloud Text to Speech.

        :return: Google Cloud Text to Speech client object.
        :rtyp",hybrid,1.0,1.0,1.0,1.0,37.7698,697|400|698|401|239,697
CodeSearchNet,698,"Synthesizes text input

        :param input_data: text input to be synthesized. See more:
            https://googleapi",hybrid,1.0,1.0,1.0,1.0,37.7698,698|401|241|697|242,698
CodeSearchNet,699,Close and upload local log file to remote storage S3.,hybrid,1.0,1.0,1.0,1.0,37.7698,699|363|439|519|387,699
CodeSearchNet,700,"Returns the log found at the remote_log_location. Returns '' if no
        logs are found or there is an error.
        ",hybrid,1.0,1.0,1.0,1.0,37.7698,700|366|439|367|365,700
CodeSearchNet,701,"Writes the log to the remote_log_location. Fails silently if no hook
        was created.
        :param log: the log to",hybrid,1.0,1.0,1.0,1.0,37.7698,701|367|439|700|365,701
CodeSearchNet,702,"When using git to retrieve the DAGs, use the GitSync Init Container",hybrid,1.0,1.0,1.0,1.0,37.7698,702|483|732|184|331,702
CodeSearchNet,703,Defines any necessary environment variables for the pod executor,hybrid,1.0,1.0,1.0,1.0,37.7698,703|704|284|1969|215,703
CodeSearchNet,704,Defines any necessary secrets for the pod executor,hybrid,1.0,1.0,1.0,1.0,37.7698,704|703|284|215|218,704
CodeSearchNet,705,Defines the security context,hybrid,1.0,1.0,1.0,1.0,37.7698,705|170|838|320|362,705
CodeSearchNet,706,"Kill (cancel) a Qubole command
        :param ti: Task Instance of the dag, used to determine the Quboles command id
   ",hybrid,1.0,1.0,1.0,1.0,37.7698,706|709|708|707|710,706
CodeSearchNet,707,"Get results (or just s3 locations) of a command from Qubole and save into a file
        :param ti: Task Instance of the",hybrid,1.0,1.0,1.0,1.0,37.7698,707|708|709|388|389,707
CodeSearchNet,708,"Get Logs of a command from Qubole
        :param ti: Task Instance of the dag, used to determine the Quboles command id
",hybrid,1.0,1.0,1.0,1.0,37.7698,708|709|707|706|346,708
CodeSearchNet,709,"Get jobs associated with a Qubole commands
        :param ti: Task Instance of the dag, used to determine the Quboles co",hybrid,1.0,1.0,1.0,1.0,37.7698,709|708|707|706|346,709
CodeSearchNet,710,"Get link to qubole command result page.

        :param operator: operator
        :param dttm: datetime
        :return",hybrid,1.0,1.0,1.0,1.0,37.7698,710|835|707|708|709,710
CodeSearchNet,711,"Heartbeats update the job's entry in the database with a timestamp
        for the latest_heartbeat and allows for the j",hybrid,1.0,1.0,1.0,1.0,37.7698,711|731|524|528|529,711
